	Sample1	Sample2	Sample3	Sample4	Sample5	Sample6	Sample7	Sample8	Sample9	Sample10	Sample11	Sample12	Sample13	Sample14	Sample15	Sample16	Sample17	Sample18	Sample19	Sample20	Sample21	Sample22	Sample23	Sample24	Sample25	Sample26	Sample27	Sample28	Sample29	Sample30	Sample31	Sample32	Sample33	Sample34	Sample35	Sample36	Sample37	Sample38	Sample39	Sample40	Sample41	Sample42	Sample43	Sample44	Sample45	Sample46	Sample47	Sample48	Sample49	Sample50
ANO1	393.285038038336	593.907175442917	573.089211887142	418.618589535893	592.154401949222	376.473917495043	481.454237354035	96.7747281587371	721.217664173978	451.662369263469	831.210270350834	1240.97550188572	1558.71786829793	635.012130794852	857.332466076543	508.54637501782	756.522839202167	580.848319703469	917.409825814228	938.230854469343	372.096109980689	401.178342772716	268.169546002411	743.860706463277	1015.781146723	566.363405435529	1718.96355577444	384.711342811597	691.278940240283	530.95954133672	727.095076400679	402.019550538498	443.070549125831	1627.90887323579	540.455714822639	140.634819010096	458.740257131378	658.461093326767	1961.07163454684	682.883403102684	369.963746938141	656.773425653521	305.073724387304	555.70897108568	985.541725527806	706.016252154642	363.997045062792	476.168894749802	827.092756515766	510.566220402027
ANO4	9709.72260275859	7608.0758470334	7385.57767078371	7028.73167096515	8724.44849725891	9085.2398035226	9438.81435372089	7723.94022602678	10155.6704722553	6631.35760572325	5523.09024481914	9957.46101297321	8142.30299770604	12196.5141910697	7181.04653207986	7642.72072263119	9743.12256987195	7832.635175417	10021.6002449487	9715.22223590249	10443.5289078397	9869.50701797587	9009.39907593411	8444.18181903602	9651.41713742078	8472.33896110629	5706.12624969219	10447.2027991712	8458.7530527871	11386.4553324952	5194.21004881154	10589.6818820552	10969.6039152918	9866.46095951218	7805.11227603066	9029.36978576705	10669.899638409	12863.1172125092	5738.2914514185	10595.2170893869	10963.2962933682	8357.10768267474	11593.4244500804	10633.9311344108	8994.22569847652	7096.29589540753	7952.39165538045	10828.5265542581	7838.8695611497	9329.29750255965
ANO5	33185.5770067328	29514.1109761985	35936.3686867378	29610.8546362058	32634.6935133944	36077.714718957	30344.9681137327	15051.4220515429	27073.914101887	37746.9068060758	43779.1918178696	14745.5328869607	31862.6151388691	43076.1884120777	29246.5814407587	18072.2349972135	36056.0299156612	43806.6036463666	35399.3817817753	28319.3573011573	42054.6991666559	28578.7954937208	27247.0323523503	32057.2758984694	23434.1241033126	34191.8743318991	34338.264460724	23816.504805823	35275.3247987921	28458.4399000765	29398.2982809847	27382.9020976166	27890.0595912337	40667.7352758589	40591.4780004601	9259.93966387589	20174.7757030936	37904.3563161783	33248.0557799479	26118.8156057621	34322.8072969453	33476.6666250859	32331.0437776215	36947.4540666027	31630.9835992885	21667.4462540015	37200.6302265452	33282.5046391218	35892.4678448075	26686.6455371376
ANO6	3493.21657057181	5361.8560743886	5544.16836661958	3600.55905014321	2704.88181676797	3759.51698440882	1295.62162425965	4166.88718943999	1333.24244619876	3489.29470314545	6885.33655438769	4079.00887193976	3390.36421545121	2263.18746557433	5182.7635279909	425.506183497713	2724.03018191332	1445.97510659806	2528.62275690457	674.265821226299	2615.72139024612	1941.61628909136	2997.07605464042	2131.57042567944	2021.70643371156	2729.80062468409	6909.15776902241	1106.78148490455	1655.45028512552	1622.5525570575	2156.3597729202	4612.87389951269	1543.67803496676	6818.32533372646	5431.05002551549	4334.30723959616	2532.04497790277	2951.05626692933	2798.48198654726	3052.26387589264	2350.15801721121	1419.78994754338	2500.83819556047	2666.780630257	1093.65893941407	1586.66866381433	2531.0056974883	2400.63368369212	1526.73875252725	1994.87749970839
ANO7	274.895773662178	76.716384349201	49.1347542088415	42.1475135758628	69.2536709910704	58.7548568540287	50.6152295908449	48.2516686323047	196.593598932075	177.773895462616	109.358888788087	24.1622947420262	348.517256574087	63.4630827252816	42.1576873728275	104.155743335191	51.4581383895592	41.7284309024223	57.2251454788165	139.160428465895	187.554867222229	95.7998030041862	54.0897950984331	199.095782734354	91.8511255977916	54.5863671120673	32.1301403595174	86.4577884627846	211.176350134139	69.6315400666157	16.4414261460102	93.6880986015889	191.114626939178	388.581409816094	107.562656333027	6.07769022408274	38.6438328646043	64.5510957892145	69.7086794800347	36.6072395961586	450.55864513537	218.738805583276	50.4270791482523	79.3448139555982	80.8946526004743	38.921694163999	147.105146515637	69.8333635739188	80.8090631034617	97.2335696419083
ANPEP	42.3929586956803	84.0231113674361	91.7406070581526	123.580172112132	173.759427934525	29.0138415479724	150.074223356964	32.2724672429658	24.0857936209645	90.1251377026659	91.9488478336941	91.9289013595303	31.7426418175456	125.535549968247	51.0666714187587	64.7963212327791	68.2217926619059	159.715214686556	88.3128228722508	11.6973651809899	86.8823500822976	83.9983378478207	96.5079750903977	29.3466536632149	133.865582757682	26.6260909291204	34.1543092834277	113.52212962843	186.332033204163	21.752961417333	46.5008488964346	84.4170161614329	33.1859147993105	126.914197954872	218.761886494123	96.6492612656981	135.109642426677	66.5248707214972	105.256456797004	70.198584092588	32.9138972770513	90.5478168457341	149.164664523905	91.4235124872017	63.2292234217654	22.4142945087417	50.4746737256833	49.5456498917819	63.8412725670369	14.7010070114957
ANTXR2	1829.80887048173	157.875282695473	764.447601705569	476.373807656916	3652.89071009215	333.265555541155	453.173302045128	5757.03441367825	506.803989975246	565.479467722495	160.545030067782	6576.38622552133	138.138324757967	857.127967087443	332.808752219443	374.429702303037	417.277791800049	443.933753677471	457.728034318744	403.789337601576	412.098177140709	352.180189608471	984.654690638811	457.843664381342	874.094607401599	174.162924286214	262.655989903965	459.189312815096	668.140131416944	753.834905843777	98.1771010186757	640.83573141176	873.308421571042	292.209471999378	349.505153805778	8895.44397315932	2684.94313981519	492.544570302881	1595.61460652678	1127.6155318887	397.603422478259	559.10699173136	389.824462635597	904.286208673	569.225410029938	682.362869367151	1899.7362964787	745.540979665366	89.7841057102866	307.758083956505
ANXA1	2628.00835676979	1529.72247890719	5079.30453997589	2627.08527521093	5150.60353555645	2472.86098834873	3492.21243471274	7940.95160707111	3418.57703897147	3684.46233427079	1190.85632784251	6695.09756930494	1013.71856167135	4243.73192044998	2021.37517075131	1385.6121333869	3996.56259541985	923.500100441944	3200.6425672961	2206.10305343511	1857.71012454801	2020.36641221374	5164.76269586179	4497.53885094415	1131.84059863399	962.754539975894	640.58893129771	2101.07924869425	3130.02032944958	3492.57231820008	1763.22368421053	1959.06028525512	4955.29389312977	1915.64879469667	1174.59869425472	10922.1461832061	6892.99192446766	1843.96183206107	2070.44564081961	4097.48435114504	3334.9016271595	3607.72950984331	2941.00646846123	5990.00393732423	3055.78300522298	4310.34885496183	3181.57748091603	4265.55164724789	616.563680192849	723.665729208518
ANXA2	1341.46973716611	649.925462356951	1947.37590559753	1484.77534215062	3237.38440493008	1306.96727536645	1378.14755245662	4237.75882042276	1937.21874635493	1041.89937013181	2126.60403485011	4020.72221354605	2023.51248072163	1290.9562137923	1804.21868414573	999.458650643476	1542.29061191825	1282.48205329255	1089.83934667375	2005.6995813839	892.802262211796	1389.63524993844	2127.20169746886	2133.25660065579	1256.4451343978	1167.86542172656	1280.53175941886	1155.12230588784	681.745005767312	2114.02998354048	820.81494057725	1630.55822489923	1515.02019207092	848.468586295831	1282.79862977747	6235.4795555282	3497.75501205303	1549.51329721743	2237.15711290971	2104.89206476237	1571.6068439845	1105.20951541622	2027.68939333065	2076.88439229383	966.193034513148	1957.31185052943	2517.47284535829	2181.08954496559	1219.22662618748	1976.79115851683
ANXA3	2100.69720520289	264.125640317397	393.683607874648	1684.89343109683	5519.17838489353	283.077139413419	530.635910506227	12345.5583567698	313.281852651667	395.554138208116	293.932904781037	9177.3773603857	95.4365206910406	269.187236339896	1749.14213790679	712.265593611892	707.916746183206	201.050522298112	1433.01134993973	583.335877862595	350.692647649659	483.80534351145	1642.43601848132	2163.7670249096	1588.91486289675	180.933607874648	532.032442748092	447.580843210125	880.525713137806	2483.37605464042	459.856907894737	398.285983326637	316.328244274809	482.26873242266	463.436960124548	15114.3301526718	9366.63800723182	115.801526717557	813.257332261953	7004.5286259542	676.218461229409	312.755951185215	651.209885998393	663.880474085978	1974.0828771595	295.280295801527	3465.83540076336	3502.37856568903	61.5623870028124	414.861791884291
ANXA7	18626.7117371272	19747.6567752952	17341.8381653469	17978.2628274083	21207.9738552858	19220.8659391646	14403.094319846	18474.2790251299	13617.6985494239	18137.4593404528	19596.5190243523	22179.0133373942	18986.1667725087	19306.7722576109	18835.4871262588	15995.7103494084	17965.1167384881	21968.7357858448	16186.9437829676	15667.3356316178	19948.6591486411	17103.9290199458	16257.62107272	14089.9745454192	18387.4409287964	17266.3849395404	21362.7599482886	15248.208418655	19411.0891840226	18439.1932276209	23322.7684634975	17312.3509221219	13741.4577690224	19564.6754085719	23123.3452678884	18184.6740088648	19597.2734632382	13727.1917015513	18982.7217330448	19325.6210169909	19971.0036016537	21032.2222683031	15048.6273503415	16376.2121599554	16372.6897124768	17075.4854284659	18307.5981039153	18680.7426943066	20947.3954836766	16781.4014826527
AOAH	692.309149694138	558.946745113985	564.469776694877	680.276550694021	698.850342798637	208.736155211965	263.387486796744	425.020610363017	200.530700809368	582.005099858733	359.082917417281	862.821840938841	237.8804287251	94.4757947063855	722.671327955909	739.924196950453	172.050112349175	1199.12936274446	616.344898845242	391.903595173603	366.207506577327	153.044324058114	543.647418642025	404.55283213883	1146.07733260216	335.58187346907	653.793419108594	246.104503768193	967.297535608289	317.100853432522	939.253130305603	303.610051484597	598.208938685053	547.442001905157	674.453969805855	668.594699581384	350.496815990358	307.003447426742	662.730011729027	700.846090864319	272.006160331264	181.962822710248	282.283178485335	283.273438937778	626.356783314325	1055.12506310022	818.479533981778	631.22477481564	784.551262247437	749.867883202219
AOC3	10.936420249096	4.73222177581358	3.75512253917236	6.51767778224186	1.69425472077139	35.9758939333066	12.6235435918039	67.9973885094415	11.218561671354	2.71745680996384	2.08346725592607	1.02269987946967	1.14483728404982	3.40437926878264	2.46534752912816	55.4052832462837	2.47328244274809	8.9060867818401	12.6995781438329	87.1450381679389	3.53354760948172	14.9045801526718	5.12936922458819	6.1743672157493	6.54027721976697	4.75512253917236	1.09923664122137	46.6524708718361	3.99196464443552	69.8824829248694	6.10526315789474	10.8832864604259	3.70992366412214	32.8769586179188	2.22087183607875	0.0687022900763359	3.80062274005625	3.68702290076336	3.07583366813982	0.381679389312977	4.22860586580956	0.908296504620329	3.70198875050221	2.06860184813178	5.64011651265568	0.320610687022901	1.30534351145038	1.70982322217758	3.70901968662113	112.543190036159
AOX1	610.055729078915	747.038553506396	1657.02593346207	372.047275755259	971.990078927928	318.889345377727	985.575169455281	74.3363995126946	192.017784704312	1814.37319690509	1076.04685130704	163.400973962856	2319.60517243614	682.693328062831	475.304643657901	491.936993740199	1040.99993843881	796.758424163092	611.312095802175	214.498030041862	324.534639510621	677.239411475006	212.806749698674	1261.0891114452	335.94536930235	954.300127010459	464.620044324058	653.533761453622	320.584082867844	791.234752264804	232.147707979626	585.314247203826	242.536197980793	670.237619720318	1537.62435684755	40.5508495444472	526.217858577742	2457.62139867028	1166.47310099924	976.639128293524	594.757439184023	891.362115890564	297.034451586983	364.935065902876	680.502050959707	1544.29106131495	1378.40162521546	954.444607887609	1031.34898391633	934.738578778885
AP1B1	1851.274535294	1289.65068033217	2286.75871252867	2522.57900730958	3166.47643955987	2236.23793724647	1271.82190225703	3038.32792707267	1426.33376412667	1978.37444108918	2445.61202938089	2558.41357683485	1414.19163026996	2053.61122365829	2080.14667188857	896.389196172838	1949.37735625462	2488.11177568398	1765.59795422439	1686.37540014775	1636.28634378362	1079.08027579414	2804.18086580956	1857.83564101401	2767.09888468941	1385.20145446416	1823.54280349668	1231.08113562579	2215.53468875957	1527.002686012	1131.68956918506	1766.4728461683	2257.03952228515	1405.03207888905	2116.35800481797	3201.41623368628	1544.44468662113	2068.4284658951	1973.17232241216	1962.27486456538	2162.47447575785	1623.86106692026	1141.34452340297	1560.450155199	1397.9280784646	1975.3533781704	2404.41529487811	3062.49118573336	2268.53211428673	1092.97826565922
AP1S2	29774.9447758039	28438.2457300023	30404.8802796822	32194.3056172968	24719.9681138947	33513.9201259736	32348.9849592238	12230.4241426794	26784.7269465487	31854.8663636128	26826.0019670421	18238.1241394393	30826.9350173019	41159.8251690503	28244.9168343129	28664.8517530359	34983.6335831692	32095.522829482	28940.8557796239	30373.3746614134	35250.8963730738	33427.4513050973	26200.0912916834	26123.8989920165	30356.3432008094	39165.4633441983	28788.4753201182	30930.3602435393	33396.3303645719	25044.7436786376	18871.8140386248	27257.8091099224	30564.4280965279	38943.3639494421	34718.9332570569	7530.19780226545	23939.5878967457	35332.5989903965	25527.6971037079	26983.3020376755	32912.1851601887	36453.0988340634	29936.9571138007	39432.9715285968	27613.6943081008	19633.5000261635	30017.7659043339	25411.3598873754	31271.4244964133	33018.2815484908
AP3B2	3616.09705842805	5491.08198209217	4774.71416166617	3459.9002789694	4730.75347788333	5399.53297735844	4874.43280555412	1250.68112631061	4747.28843807916	6111.94210007906	4098.56827557382	2848.81988718102	4427.38801695201	5366.50265158633	4487.86111463018	3258.87843106443	6279.64454721743	4147.39090708796	3351.45835936184	4174.42551095789	5112.43891833746	4917.78712139867	5008.52759140217	4524.40850678469	4537.53871753457	5884.46335521456	4157.89542600345	5238.9065391756	5216.49862686142	3967.12245817079	3216.65593166384	6326.56799871045	6163.18123614873	4677.22282462188	6970.79582882425	1245.84149839941	2526.34123141824	5926.7778872199	5785.3483420599	4240.17328859887	6894.02866256691	5703.8980992172	4319.94760194857	5786.05339655776	5819.0921900718	3388.63700597144	3918.13645345974	4444.11732785547	5148.24940828354	4107.83540481344
AP3M2	13285.3266857236	15669.7009223649	16853.2757422984	16760.3735452118	18557.2930131287	16218.3077022771	16747.278872604	9637.13091505851	14103.4756902144	17097.8492690418	16143.4426453816	14250.8804083127	16769.7367060226	21255.8376894627	18536.8941365395	7945.39167482082	20266.5686576582	22520.4205309815	14348.4839331769	8999.49704506279	23046.9927487396	19216.4841172125	15147.1930192849	13113.0073513783	16751.2453565851	18898.162032621	21331.5050664861	18617.4108395489	19097.8590190386	17387.1613389235	8712.00939091681	16069.5022918584	17570.0542969712	16307.7866927384	23473.8401536924	9445.90127431667	13779.4820510245	20998.6820980054	16837.4320199199	13581.1836924403	22999.3440535129	23427.5201475201	18047.8388484331	18868.2920725385	15909.5810369659	10754.2553419724	16641.3649378232	13241.0563855156	20401.7224890324	12694.6341839578
